,junct,Unnamed: 0,y,x,1517_masked,1517_all,seward2_hsp_elev,seward_hsp__dinf_area,slope_15m,aspect_15m,1519_all,1519_masked,aspect_40m,seward_hsp__tan_curv_LW,slope_40m,Outlet Elev,1519_all_zscore,1519_masked_zscore,1517_all_zscore,1517_masked_zscore,Area,area_km2,max_disp_zone
27,822,30418418.539900675,7225785.5594488,449378.44345288916,0.009909599332998,0.009909599332998,101.4055712445391,9212.156648505477,0.11899143243428,124.45072477044783,0.01468568914187,0.01468568914187,123.72925218135185,5.133402672e-06,0.113965900857706,5.1596375,-0.210280319915843,-0.204503962122906,-0.408222621392159,-0.403606324038181,1134868.0,1.134868,indeterminate
28,779,31221218.108048208,7225652.490384853,441249.0412766275,0.010663922900698,0.010663922900698,214.63460239695866,2174.6256896011055,0.11223631874487,126.46454692291968,0.017812003202139,0.017453922477127,126.8164022050581,-3.1320261254e-05,0.109638499334102,103.52149,0.222919089700092,0.247074684018901,-0.154589173278649,-0.148534305308836,1483560.0,1.48356,watertracks
29,1090,39386358.81833294,7224306.346661926,446845.5338951813,0.001317288745025,0.001317288745025,87.23148336297275,1588.779310870517,0.060921502824951,252.43164839437082,0.005329432604298,0.005329432604298,253.04371549265383,5.2547702377e-05,0.059849545125138,21.613771,-0.174905294797829,-0.19498915320197,-0.194608739347496,-0.197099158367625,387396.0,0.387396,indeterminate
30,919,35252002.02479025,7224987.291735101,435952.84919148765,0.019705278957787,0.019705278957787,368.1231236402178,1369.2690593199818,0.176247281586969,103.67091924005712,0.013336063703811,0.01362197367,109.89736097409407,-0.000271870995408,0.16992573843123,296.79828,-0.299623869505609,-0.257585867836428,0.3750671342852,0.416379404294389,179256.0,0.179256,watertracks
31,967,34265225.368318476,7225150.128569796,437121.8306007415,0.020559012850077,0.020559012850077,254.61861965459994,1770.2851258357707,0.096399661077706,127.41661865081026,0.013441140969086,0.012741687308458,127.98722361973509,4.3652629555e-05,0.095680604988559,171.69356,-0.332205879682226,-0.348549751619192,0.587166641350597,0.605603265103789,110828.0,0.110828,indeterminate
32,970,36156346.85764391,7224838.74484837,443214.41952926945,0.001410694699048,0.001410694699048,142.8537901115852,1209.5224123576982,0.102756952894779,210.01017882249783,0.010394352131055,0.010394352131055,209.6136206736332,0.000152823448421,0.100461420484361,69.086365,0.288612634084485,0.294877508014655,-0.425354604211987,-0.426426684263725,221248.0,0.221248,fluvial
33,974,37943554.399841666,7224543.611000402,438541.32961026207,0.005438469409554,0.005438469409554,214.44032151852963,952.92028506927,0.129410625000039,301.7178785850308,0.012183535619747,0.012183535619747,300.63171930203697,-0.000263778968074,0.126312530536122,174.1255,0.63945740660204,0.636670449116452,0.356119226431139,0.355504945889739,186944.0,0.186944,fluvial
34,1212,46364589.98317072,7223154.524219789,435157.10777870787,0.013111365948775,0.013111365948775,224.2210416520349,2055.513996545156,0.086812029289521,224.56854704008654,0.018536918552968,0.019154414863698,224.34097924566805,-7.3025896462e-05,0.085286042313216,164.06552,1.43137160241926,1.587735504885386,1.516894379152081,1.516108961749888,850656.0,0.850656,watertracks
35,1066,38687507.57063086,7224420.907552297,438422.9560290989,0.004103337597532,0.004103337597532,211.48000147284878,1168.8492190794555,0.095513407290746,294.74718722464473,0.010422484363195,0.010422484363195,294.28385142673403,-2.7131332311e-05,0.095091768636327,173.40192,0.427051667191377,0.423877156027386,0.185619983649407,0.185104680221637,127508.0,0.127508,watertracks
36,1073,39877983.023514986,7224224.590066585,438631.7125519029,0.003058219613442,0.003058219613442,240.18072599307533,1463.058649246258,0.086069426975836,278.5005094774047,0.009743401331631,0.009743401331631,280.53332332311464,0.000100492178273,0.085100740237783,172.12929,0.363740365527436,0.356973154784293,0.022262044801336,0.021130285680395,110908.0,0.110908,indeterminate
37,957,37860449.15393758,7224557.164402895,436692.9498239792,0.019719319242325,0.019719319242325,258.57819399039613,1541.4173810926254,0.150041223473565,120.75402347854742,0.012216185807472,0.00889072535365,119.94856717818729,-7.9888171247e-05,0.147560075828475,166.79292,-0.411597517774819,-0.595321421882737,0.516848792100529,0.532495790692296,333200.0,0.3332,watertracks
38,992,38640963.74700331,7224428.428503757,436541.88712455693,0.019945209711206,0.019945209711206,282.566730246844,2236.209704534318,0.202270491779066,108.21944177068758,0.017647987924323,0.010295580669709,108.67435278362544,-0.000154078968541,0.198368040035519,165.95396,-0.010753678741381,-0.558288713844539,0.462969149077289,0.482822422250857,163180.0,0.16318,indeterminate
39,1009,38906168.02590961,7224384.676774406,436373.2230872576,0.022382511433389,0.022382511433389,307.3052221022379,1149.9146729733377,0.237554561530067,108.26858281866193,0.023569803383382,0.013106597026555,108.98178724051002,-0.000277477891463,0.228950992662008,165.89194,0.428108186453477,-0.382012607241627,0.641450185041187,0.668402642083369,137092.0,0.137092,fluvial
40,502,31782203.798714776,7225559.738511446,438418.4537837797,0.005664966617248,0.005664966617248,246.6029682360726,2506.59121480023,0.090122911538409,206.60211749083777,0.012920388021414,0.012942111644064,206.76057615968293,-1.041498343e-05,0.088084050580135,174.79596,0.265540810784971,0.292810085971563,-0.15252349484865,-0.152233789979162,4817840.0,4.81784,indeterminate
41,1080,40828418.643700615,7224068.521328302,446857.3637707636,0.001748326480406,0.001748326480406,88.48277464482524,1648.0007612974043,0.065474762386072,276.57247684039186,0.006474170219136,0.006474170219136,276.02146322531,5.4164101827e-05,0.063919291009914,19.313572,-0.02200964625681,-0.037465801000548,-0.13441786240375,-0.136256619004718,135156.0,0.135156,indeterminate
42,1236,52668257.04481588,7222115.306638253,439899.61978414183,0.013873200862344,0.013873200862344,206.95910406260643,3637.824257488329,0.109257135571944,165.91800636696712,0.017772375453213,0.01504942555478,165.9747941573539,6.433879674e-06,0.106605464275233,88.2114,0.374049194169113,0.290245606630893,0.493378668756405,0.504822997307279,4041688.0,4.041688,watertracks
43,767,33012724.538214263,7225357.302460454,444517.94240851444,0.006687842692404,0.006687842692404,118.06716445222511,4115.6928662656965,0.08862071456826,151.29788822291607,0.017018122550107,0.015705043892237,150.95376083770836,-1.3453193713e-05,0.086424738920475,28.132536,0.209061064467483,0.139747641384727,-0.45675671985548,-0.455787221405357,5532280.0,5.53228,watertracks
44,1083,40574580.44056601,7224110.456302508,447726.38970656344,0.009933000313439,0.009933000313439,87.34484945715025,1139.8644165167377,0.09566024381503,123.68257409302508,0.015729333293074,0.015729333293074,123.90793374315186,9.8710605338e-05,0.094933136538459,11.542919,-0.137506600525602,-0.133296767125458,-0.371835331380142,-0.368691339852802,255544.0,0.255544,watertracks
45,1106,41030928.59316029,7224034.283558495,436675.8282418733,0.029294356178247,0.029294356178247,227.4010623881229,1434.325980797774,0.127010469662097,117.13917531175383,0.036712325490484,0.031444564063015,117.20574620569207,7.252966823e-06,0.126396031489833,163.52713,1.467823409680987,1.124121123165821,1.313596825113259,1.344255081682808,103864.0,0.103864,watertracks
46,1075,41159540.28130622,7224014.100006753,449133.2725454338,0.002086032997996,0.002086032997996,17.82559373263725,57306.434442232225,0.046797298146181,190.90713625630545,0.003742963247505,0.003742963247505,198.24026002086148,7.24422894e-06,0.041292899442843,9.668623,-0.757985795893339,-0.814682889169208,-0.746605577761028,-0.755676191653811,457992.0,0.457992,indeterminate
47,1049,40747324.52454056,7224081.035838326,436432.58852803486,0.028447409586215,0.028447409586215,275.27260992101156,1250.3445770404687,0.205099438590884,115.96636685119597,0.031442039391855,0.02823214822239,116.26044613545879,-0.000158910897202,0.202744342487572,163.30278,1.042246323572275,0.838916711275837,1.217183001413159,1.248522695893572,125588.0,0.125588,watertracks
48,983,39721835.588455245,7224250.6030221945,441795.9551150503,0.013424540594154,0.013424540594154,153.5414600483039,3013.0024917213223,0.094728113792906,42.23955762866954,0.022869543207445,0.022869543207445,42.44386734229781,-0.000128928281344,0.093532855339925,89.47554,0.714982069771243,0.704193661748683,-0.08363650369703,-0.061880699660921,222452.0,0.222452,indeterminate
49,1200,53516457.63062668,7221975.598423328,442059.2690048529,0.013152594255169,0.013152594255169,158.32920176882683,4870.642553743234,0.107132169288804,106.77937331042648,0.016869251924013,0.016293706023421,104.47415153757696,-4.85332583e-06,0.103250317054827,28.787893,0.138146565818063,0.106795652919351,0.03021411124969,0.048898524604284,4605288.0,4.605288,watertracks
50,1109,42451751.59962622,7223800.5353335645,443657.1174431394,0.001213447939597,0.001213447939597,94.16462714436196,1233.7916400938118,0.053327791245983,220.29631329264467,0.009262526779959,0.009262526779959,218.92775549309948,7.030900419e-05,0.051290013377718,55.101864000000006,0.193490862220937,0.189975149317424,-0.393879653861191,-0.395485611065651,306064.0,0.306064,fluvial
51,1117,42491075.656239495,7223794.107229255,444351.6097061876,0.005044081950617,0.005044081950617,81.62364376717802,3785.865296870563,0.062224883765815,119.7706636343043,0.013164281482119,0.013164281482119,119.83878351545455,6.0270356879e-05,0.0601321517423,22.347832,-0.330597942260726,-0.330826492189554,-0.820738676396089,-0.826244816324021,440388.0,0.440388,hillslopes
52,1070,40682244.53295013,7224091.748037157,436179.4405427613,0.021464379983847,0.021464379983847,313.61326794826846,802.4060982843856,0.2546909100903,121.47199201764622,0.024195135200978,0.01809638219651,122.08954063181491,-0.000515928397767,0.251195331829458,162.5787,0.476480933608874,0.01102286116927,0.607049266393699,0.626434357196749,139180.0,0.13918,indeterminate
53,1101,42232919.825792804,7223836.216227585,438695.77156079264,0.004213471573807,0.004213471573807,256.0836425004912,2110.895428069637,0.116944665364,282.1326512289363,0.009938135791793,0.009938135791793,281.9590837605602,1.0490850168e-05,0.115299803966515,169.2185,0.438877582579914,0.430076036712494,0.259985292943311,0.258211105286226,794020.0,0.79402,fluvial
54,965,39100532.12910123,7224352.971095608,440606.66269755526,0.017297080687594,0.017297080687594,237.878914115018,3049.2830044404022,0.109872587117224,119.70882236472006,0.01853625663336,0.009666856660025,118.1791158065055,3.3372212402e-05,0.108092940061817,103.497025,0.111735659625165,-0.550498738020123,0.243224266072833,0.269175553279892,3552592.0,3.552592,watertracks
55,1041,41841639.95462734,7223900.450402107,435103.8636559597,0.007281524975638,0.007281524975638,279.5329700188871,1681.7935516388873,0.177739303281897,229.87296992822897,0.011845497717358,0.011845497717358,229.31199198547145,-0.000135337743875,0.174736417470885,185.00075,0.618616305961646,0.645882962594282,0.677050181646038,0.675463681850802,275320.0,0.27532,indeterminate
56,1373,54951846.33557943,7221738.56464545,438328.0545823257,0.012191988663579,0.012191988663579,223.46608130586813,3537.8021238503143,0.077336782455639,185.08068544511576,0.018670430800012,0.018670430800012,184.99099535517325,3.1157032187e-05,0.076077075650339,118.10563999999998,0.661546154482303,0.673884146628812,0.540848151331323,0.545449249459136,2601672.0,2.601672,watertracks
57,1127,44738526.123356774,7223423.7040810725,447373.56593063765,0.00587581970175,0.00587581970175,58.53391170039032,1018.9485252609088,0.144243939740214,173.42658802361086,0.0074271337466,0.0074271337466,174.17986163007694,5.8981118728e-05,0.137441332535037,15.236637999999997,-0.499257771025993,-0.541213347536804,-0.234917069301749,-0.235444502522,108628.0,0.108628,watertracks
58,1107,44574480.0322716,7223450.032407708,438565.00087455736,0.004073698521683,0.004073698521683,256.12854703249445,1869.7745717279302,0.083254412251307,295.6666567738235,0.010790109297251,0.010790109297251,295.93696509967293,-8.155701624e-06,0.082381287638283,167.78664,0.377453050247465,0.367254238056142,0.026741569243959,0.025698246482618,610196.0,0.610196,fluvial
59,1093,44985029.5480262,7223382.287277155,438118.8341537926,0.005909956797085,0.005909956797085,231.21113290303802,1200.2992380503147,0.071143785410287,314.3365231394288,0.013099745595336,0.013099745595336,315.0168659488812,3.9502463602e-05,0.070654197933418,166.85721,0.65706279097155,0.654840605072292,0.310854476635188,0.311116476223805,219880.0,0.21988,fluvial
60,1312,52194497.846733406,7222193.223586099,437280.05014655826,0.006770903482,0.006770903482,227.13807023335312,1168.594339251928,0.082898437089594,291.0438708350417,0.012820046911346,0.012820046911346,292.8519789526405,9.6019462618e-05,0.081479286297426,156.24193,0.671081631999434,0.670892549643412,0.534870428599437,0.5346645029544,458364.0,0.458364,indeterminate
61,1242,44217167.11783263,7223508.67129431,435052.9498095419,0.010444695307082,0.010444695307082,248.7869549079166,1472.3515399916016,0.120576438458008,223.37252182717313,0.014114350705576,0.014179794142711,223.13335525003197,-0.000277613339511,0.119413574981178,168.54446,0.888933116019831,0.942382833103736,1.120261215878794,1.119331461472415,187656.0,0.187656,fluvial
62,1143,47515912.0893976,7222964.849535302,437616.4214527743,0.005596171838553,0.005596171838553,223.2811307921616,1160.677073629789,0.098024850517834,298.60201226863336,0.012187932052405,0.012187932052405,298.71838668483224,4.6854981586e-05,0.096295326502806,161.9734,0.645559341138829,0.646200534466256,0.418626257949372,0.418362499574081,245152.0,0.245152,indeterminate
63,1327,60825908.15499179,7220770.508143576,446830.4951723228,0.014537283130487,0.014726287180891,154.7976911241226,4619.846742171909,0.133761271279371,131.8728116427169,0.016085254443919,0.016151748126768,132.58000989065405,-4.8793078716e-05,0.130717052894301,14.35974,0.111971739353973,0.142122517927477,0.247592239201114,0.259853530310295,4642044.0,4.642044,watertracks
64,1131,45584726.88845521,7223283.714166504,442117.4021592699,0.014533092501912,0.014533092501912,134.15938506380908,2370.3547737523986,0.091228344861743,105.36513233058636,0.021340486982378,0.021339603657512,104.58964284714601,1.0460563493e-05,0.089839533612397,53.285168,0.368001401116745,0.389643580605572,0.047778098399852,0.059961591805125,1882616.0,1.882616,watertracks
65,1302,54997170.128789276,7221731.681775404,445507.0759533085,0.005548765096442,0.005818755393198,112.87154741755315,2271.3128897592,0.104839132233695,254.52660946595034,0.009898024928014,0.009625719937696,262.4232353636516,4.389352377e-06,0.10172776101595,26.656076,0.024703782602372,-0.024867160939836,-0.125532710800074,-0.139356361700441,1170916.0,1.170916,indeterminate
66,1245,47401409.60469892,7222984.281113252,444258.1978558124,0.002410159106074,0.002410159106074,53.87980464383499,1086.4443375454953,0.052341692932094,126.75110411549385,0.008802595898855,0.008802595898855,117.37206414931366,-7.8976529962e-05,0.049832809914106,25.367413,-0.535875714442161,-0.567412749380396,-0.962075921770521,-0.973124040818069,432436.0,0.432436,watertracks
67,1253,48406739.53817284,7222818.804741755,448186.1076675611,0.001316145937626,0.001316145937626,25.488484834296294,538.8216454401728,0.06197857073476,276.841271784958,0.003707098147831,0.003707098147831,276.5556096884938,-6.7168870556e-05,0.057251425626123,13.873613000000002,-0.543171191609752,-0.584591322637748,-0.539883716351267,-0.543815642951731,81000.0,0.081,hillslopes
68,1274,48218538.04054054,7222849.60180582,445259.1083145342,0.001633818686109,0.001633818686109,43.91483134752215,971.3518687492788,0.06347377978819,253.19420508654838,0.006394748423385,0.006394748423385,241.59038930771408,5.965920869e-05,0.057438050944018,22.397629,-0.357743256258443,-0.397037041220401,-0.707562116723781,-0.712001056799839,179608.0,0.179608,indeterminate
69,1166,47409189.95648708,7222983.150272497,446105.1955890669,0.001865991899819,0.001865991899819,55.14675087315676,774.8094786699371,0.081353447369811,284.8807688658207,0.00683439250429,0.00683439250429,286.9152900994016,-6.4485350389e-05,0.07855614107158,19.239122,-0.231026616238061,-0.265673701438938,-0.563549923016053,-0.565293199949532,331212.0,0.331212,indeterminate
70,1287,50150630.85842837,7222530.288109712,437127.55138739117,0.007644082664555,0.007644082664555,203.9766204611238,879.0395432102301,0.085113287409911,289.6291266790628,0.013056440336902,0.013056440336902,289.5493744159237,-3.6683977218e-05,0.083492321043293,156.54922,0.776279993823581,0.777166229465849,0.768973277354647,0.768598549500248,96244.0,0.096244,indeterminate
71,1283,49778073.44389217,7222592.530106002,446821.41133305355,0.010167111229794,0.010167111229794,80.88267227418055,42232.54695612001,0.078446520437422,62.67459153018181,0.014503674349295,0.014503674349295,62.20118342693444,8.7339190182e-05,0.077731873613111,16.396732,-0.17658650719389,-0.155444112846998,-0.454154241165412,-0.445753332278553,89328.0,0.089328,watertracks
72,1621,62909060.57413884,7220427.320801828,451302.440098963,0.031339139303767,0.031339139303767,93.68119302546015,3062.088793226936,0.096965212284499,121.62951763081205,0.021786150629182,0.021786150629182,120.54214548231454,-1.7284558734e-05,0.094598381770243,24.1659,0.527956089759551,0.547605419563182,1.481553817202823,1.567605812519576,3695384.0,3.695384,watertracks
73,1525,58440163.820728004,7221163.16141383,437048.0350103639,0.007865395511712,0.007865395511712,200.2155767440663,910.9492465544253,0.102157861235545,207.40872137826287,0.009918560284051,0.009918560284051,207.63072190495805,1.3771961684e-05,0.101433013823096,128.53645,0.283284050320543,0.296390764389383,0.616276720888178,0.616061336421741,77680.0,0.07768,hillslopes
74,1218,50509024.411163636,7222472.153486455,448916.0806201421,0.002321533144763,0.002321533144763,65.38641374196685,4437.314999889793,0.071639134897493,283.38870348699623,0.005278240368897,0.005278240368897,288.01678647133565,-1.4024088916e-05,0.068110249361706,12.757614,-0.350926739349976,-0.381449301989233,-0.362824738199871,-0.364124162781521,901140.0,0.90114,indeterminate
75,1294,50988781.65358825,7222393.122348372,450019.9539361292,0.000778198911836,0.000778198911836,87.41714065184402,1614.1055816267988,0.073714308842809,153.3323429477258,0.002231027586465,0.002231027586465,156.33707188724006,-7.060174634e-06,0.073155568052128,31.54502,-0.788517558637489,-0.852542968596443,-0.919729009065977,-0.922777109713865,412792.0,0.412792,indeterminate
76,1344,53526222.08033818,7221974.218561056,444854.5786481147,0.003475155533082,0.003475155533082,61.3711535698777,8873.31139173346,0.073033913525358,296.46153583871325,0.007344364311528,0.007344364311528,304.0365323504706,-0.00010840183142,0.07065505534773,26.651756,-0.136791727987596,-0.166728535288862,-0.254197701697484,-0.255032012796335,288132.0,0.288132,hillslopes
77,1214,52021117.1004316,7222222.538484397,446020.32920529234,0.003898334971301,0.003898334971301,92.87385782973797,4062.5289424622783,0.079033651950219,234.8345277345992,0.009336613464615,0.009336613464615,237.0377925636025,1.5141583144e-05,0.077442003260009,19.614613,-0.052904520938229,-0.087543584086375,-0.410993921062026,-0.411379655353093,1007412.0,1.007412,indeterminate
78,1486,56907045.04442673,7221415.956095433,436451.5862283747,0.00822958857865,0.00822958857865,184.86809262476828,1323.8217782341767,0.08699144855097,209.44341915377416,0.009041323053703,0.009041323053703,211.18936195180314,5.8053918455e-05,0.085914905606885,131.00453,0.065639080595384,0.051676937019767,0.551783839121813,0.550869056192002,446668.0,0.446668,indeterminate
79,1562,57679260.31421086,7221288.63222788,436825.58397124725,0.007375116272968,0.007375116272968,195.75128621258855,998.3960772145257,0.111291655760224,223.12701201530143,0.007079699970167,0.007079699970167,226.91853642885536,-0.000165113425097,0.107008071736633,130.176,-0.030246042371666,-0.039445399934012,0.608780472618545,0.607670759899468,309932.0,0.309932,watertracks
80,1493,58562139.12441675,7221143.640666662,444270.54148924205,0.003511753206986,0.003511753206986,95.40209717474679,1493.5764744137648,0.13876082509147,307.616391413672,0.007304906718557,0.007304906718557,322.46340856378737,0.000245023712555,0.131754389502987,30.580133,-0.237435039641491,-0.273135353817298,-0.395914747855169,-0.396355340428848,140560.0,0.14056,watertracks
81,1631,61052476.56940207,7220732.826982265,443007.88078796264,0.026634580746001,0.023639918851875,188.63379651356993,741.1782092736845,0.274983399748729,89.85434342834967,0.025127924125876,0.034379342680196,89.68366236256088,0.00074513561712,0.272406097430009,35.129242,0.481739875000679,1.33129891284956,0.65956370525261,0.874564808575412,74720.0,0.07472,watertracks
82,1728,59328224.053451225,7221016.897489538,439425.8905929166,0.019808931344438,0.019808931344438,175.55183565561896,577.0266224209184,0.1071453470085,134.58756688733598,0.026428588586107,0.026428588586107,135.0273053801483,-0.000129820298559,0.103815352252424,90.23272,0.684620596471263,0.722248877506975,0.503857981537988,0.520613257934728,70120.0,0.07012,watertracks
83,1713,59499900.96917744,7220988.593314528,439534.99169354315,0.019425094695082,0.019425094695082,164.2726710262788,706.4048765674911,0.109994441237587,135.66521219617763,0.023894112476032,0.023894112476032,134.99251272859283,-0.000128402772396,0.105625530150646,88.79384,0.49258561839541,0.519974807811764,0.536311913953134,0.552860461797222,85392.0,0.085392,watertracks
84,1446,58248594.35288309,7221194.481127907,433723.27194904373,0.015309479235951,0.015309479235951,251.8598198714068,2636.750745023216,0.117151874965899,108.7140310818957,0.007580533206896,0.006557215831611,105.58793386157093,-4.6731246904e-05,0.114939397887891,152.64197,-0.677484378334475,-0.728631900299267,0.15671026187118,0.174749776263798,2110968.0,2.110968,watertracks
85,1591,58689744.845075466,7221122.331591976,441066.83409198653,0.00740750642017,0.00740750642017,158.80817455553816,1530.85865224293,0.084867659660233,209.94100841688316,0.008756613551261,0.00875999457203,210.69922536359564,6.63264574e-05,0.082344460544338,81.71091,-0.033551049322937,-0.044055186102827,0.404203985746161,0.403199741582642,714464.0,0.714464,fluvial
86,1755,62545017.69674193,7220485.98042212,434581.9005822563,0.026678201339775,0.026678201339775,224.48736429574168,3000.8623754909595,0.068568285857774,77.62446368091952,0.013859903585562,0.00732179134108,77.4751071642782,-1.2376701427e-05,0.067983543979147,139.4835,-0.307565236554786,-0.783083262959791,0.824762770509783,0.895598989127515,136768.0,0.136768,indeterminate
87,1615,60914196.19559412,7220755.524788929,441703.4345782802,0.005285170644192,0.005285170644192,190.3351710267943,1602.1050521944924,0.118276960590475,260.56011991159045,0.005615376706524,0.005676691046969,261.5086814061177,5.0772863594e-05,0.114756529593058,77.23359,-0.192765925992127,-0.201528620848719,0.357295633836118,0.355808975728443,548176.0,0.548176,watertracks
88,1655,62704833.99629338,7220460.4045878835,444056.3578944776,0.002165965714747,0.002165965714747,137.08695393124714,10594.437033988135,0.20486075720183,291.0968423206862,0.002286925449474,0.002396549014237,298.6715288388113,0.000150492321659,0.202720613369284,32.67902,-0.658224202176767,-0.675468274734655,-0.218049966403334,-0.218323055635152,121944.0,0.121944,indeterminate
89,1982,64331177.887703426,7220192.002473924,441831.70474427665,0.001778620790726,0.001778620790726,183.64254349286387,925.1868355045699,0.199809244276718,244.44025180074865,-0.00052773565429,-0.00052773565429,245.1296885455492,-2.3281568036e-05,0.197737381781212,73.77923,-0.898370640238541,-0.930814564721351,0.043180828079238,0.039138849240345,199828.0,0.199828,hillslopes
90,1392,59790744.34116966,7220941.074875575,444965.6264898044,0.005921365293409,0.00638995463903,168.71643622057806,2925.570065803876,0.147948767970221,259.453542005664,0.008013477846957,0.007502853161132,260.0831797505791,-4.2231267031e-05,0.144540617315392,27.573915,-0.21740255988703,-0.305489632966086,-0.093892726530633,-0.143184630528674,2155772.0,2.155772,fluvial
91,1598,63544332.442759335,7220321.993832419,444546.0193050382,0.00352575166449,0.00352575166449,215.92255612180668,822.2534264169366,0.179167042009265,308.2925898747994,0.004245430827458,0.004245430827458,308.6664040040492,2.486761343e-06,0.175786243671538,31.830791,-0.386666366329472,-0.409155602228446,0.054565359742895,0.054462283184819,108664.0,0.108664,indeterminate
92,1634,63969709.330441184,7220251.8355052015,444489.7605087032,0.00176553720959,0.00176553720959,215.55172731114266,5715.352501251478,0.169182319599113,301.50579159642774,0.003325568562191,0.003373084325526,302.57669999947416,-0.000142282704018,0.168395191033994,32.79221,-0.499593939312129,-0.518879734071441,-0.249889448383583,-0.250204060776882,228204.0,0.228204,indeterminate
93,1875,66194655.66430896,7219884.713524019,442294.1624603705,0.00370151339581,0.00370151339581,203.3858426671665,738.2084281831292,0.2156219962333,197.18243607667281,0.001814312928528,0.001814312928528,196.67032969698687,0.000290784637575,0.209451328687396,68.21635,-0.850616163250636,-0.906248597520006,-0.199214541250861,-0.199755847002562,141380.0,0.14138,watertracks
94,2035,67794080.81520793,7219620.467210156,436629.416037993,0.022236239553454,0.022236239553454,185.05941693518773,1146.3053649682934,0.085902283421278,74.96530434320064,0.023061613901142,0.021930954821043,68.39722364807027,0.000118909109101,0.084317280687008,124.910934,0.524323731222863,0.515438440671656,0.637857975236154,0.69139724597106,404368.0,0.404368,watertracks
95,1994,65961287.91709915,7219922.519814691,434035.55501615675,0.015015482037,0.015015482037,232.5884778040924,1963.6271455111143,0.083119360558185,149.7243203526207,0.017829191140592,0.018104766314478,149.60140509162792,5.2352438849e-05,0.080757978363207,163.70862,0.278077994068512,0.358696989283289,0.491407325322621,0.498104989936406,619680.0,0.61968,indeterminate
96,1967,69106702.28331923,7219403.678102497,432870.8436683703,0.009256358446867,0.009256358446867,254.76752486247887,1524.963379576456,0.089910802250528,128.95698021404996,0.016268018433325,0.016325472802276,128.32166532130586,3.6054855274e-05,0.088352763829586,174.49756,0.004479374959798,0.00958980675709,-0.326087573261464,-0.324273805935423,623808.0,0.623808,watertracks
97,2122,68001229.01335822,7219585.931059967,432105.9190001429,0.003667623832175,0.003667623832175,279.19252222934665,1074.9024162791895,0.122802755592063,217.95105642766632,0.007901752859535,0.007901752859535,218.09829473041066,-0.00014607815207,0.118238248907149,225.15474000000003,-0.186813384748767,-0.226357979087417,-0.388464924040654,-0.390455909835671,638464.0,0.638464,fluvial
98,1945,66196688.01271944,7219883.637249555,433306.87885056925,0.01203697404141,0.01203697404141,260.3236119553302,2045.8647532888342,0.0993301246661,142.9627818156417,0.015287653496957,0.016482948436643,142.34833455321214,4.628032836e-06,0.097591062663817,168.23034999999996,-0.009913290480498,0.058228808616142,0.118663232312542,0.120969396569709,935576.0,0.935576,watertracks
99,2196,70347802.02743877,7219199.899358924,443845.5085905411,0.001662584437238,0.001662584437238,199.0493376546166,1427.2675740484808,0.259181402304099,293.8609587955559,0.000488112167017,0.000488112167017,293.8230253669725,0.000433163331634,0.255204798513383,51.54178,-0.869818930647064,-0.90331730619848,-0.264285252843676,-0.264546769503247,95048.0,0.095048,indeterminate
100,2049,69174854.4817115,7219393.374688124,444225.73436257883,0.001206171620185,0.001206171620185,239.23588391933563,2596.5087474644884,0.197504392562195,304.0360309373533,0.003577235675397,0.003577235675397,304.41460054594694,-4.0915293481e-05,0.196378349423939,46.496513,-0.473904840941862,-0.498340073777205,-0.355075521884154,-0.355201261720103,110780.0,0.11078,hillslopes
101,1890,67142884.85163452,7219728.149600313,440101.8343224047,0.026579726520129,0.026579726520129,173.6601667546411,1669.2247597994954,0.138282411170824,52.542924825213376,0.013241043984991,0.010743933397972,51.50281508995711,4.6406463887e-05,0.136447882265534,85.381325,-0.045842074194533,-0.363174878515794,1.240269542114046,1.305666196477705,374912.0,0.374912,watertracks
102,1996,69299828.49361879,7219372.3184468765,438824.72057093354,0.009265365256195,0.009265365256195,229.04850981801354,721.9209316851333,0.129171321161418,332.73506490854646,0.002016890003956,0.002336931760885,333.08274540406256,-2.2646419443e-05,0.129261710598227,107.76578999999998,-0.792135528425338,-0.81080287513458,0.346349799492953,0.349389130077374,164232.0,0.164232,indeterminate
103,2370,71589853.89608397,7218995.020726962,443386.0760965149,0.004512199524954,0.004512199524954,148.68195534029067,7490.187522614066,0.124622856128098,221.1479919237263,0.008279942665504,0.008279942665504,226.0085699012273,-0.000135383809302,0.124070380010133,52.22382000000001,-0.132019099100211,-0.16223227318934,-0.147777694190037,-0.147499685514912,99080.0,0.09908,indeterminate
104,2171,70019094.86735794,7219253.905480817,441363.42863288976,0.021191340144388,0.021191340144388,124.39798488448776,638.1198153926172,0.155113358688387,45.5207773143343,0.010542124809137,0.010542124809137,43.00056615429283,0.000125858887897,0.147611055525176,71.169235,-0.33787478921037,-0.399999555145446,0.617956409809568,0.667334695118883,96440.0,0.09644,indeterminate
105,1902,69437878.23407437,7219349.612470724,439568.82867274137,0.012422387234969,0.012422387234969,239.75428918856542,887.455711334199,0.098819719822296,31.199872590968,0.004017061407623,0.002551685810514,31.071436234263786,-5.4561656135e-05,0.098297981304247,92.26086,-0.824168126218044,-1.082902798971308,-0.037786001666986,-0.021716452499481,80248.0,0.080248,fluvial
